OrderID,CustomerID,OrderDate,Category,Product,Quantity,UnitPrice,Discount,Revenue
O10325,C1304,2025-03-18,Apparel,Running Shoes,10,1088.87,0.05,10344.26
O10326,C1331,2025-10-25,Home & Kitchen,Water Purifier,3,9020.29,0.15,23001.74
O10327,C1339,2025-06-25,Furniture,Study Table,1,18749.04,0.15,15936.68
O10328,C1245,2025-06-11,Home & Kitchen,Vacuum Cleaner,1,3309.36,0.05,3143.89
O10329,C1138,2025-11-08,Stationery,Notebook Set,2,490.49,0.1,882.88
O10330,C1021,2025-07-13,Furniture,Bookshelf,2,24911.99,0,49823.98
O10331,C1065,2025-04-25,Stationery,Pen Pack,1,1085.14,0,1085.14
O10332,C1250,2025-02-11,Home & Kitchen,Air Fryer,1,11050.5,0,11050.5
O10333,C1217,2025-09-16,Stationery,Notebook Set,4,456.56,0.1,1643.62
O10334,C1111,2025-08-10,Home & Kitchen,Air Fryer,1,11892.12,0,11892.12
O10335,C1021,2024-09-18,Stationery,Pen Pack,3,1005.38,0.05,2865.33
O10336,C1303,2024-11-28,Electronics,Bluetooth Speaker,4,9040.37,0,36161.48
O10337,C1045,2024-09-08,Home & Kitchen,Mixer Grinder,7,3984.57,0,27891.99
O10338,C1101,2025-01-13,Furniture,Office Chair,4,25941.82,0.1,93390.55
O10339,C1398,2025-03-14,Electronics,Wireless Earbuds,4,3332.6,0,13330.4
O10340,C1402,2025-08-18,Electronics,Bluetooth Speaker,2,6287.39,0.15,10688.56
O10341,C1254,2024-11-23,Furniture,Bookshelf,6,23952.86,0.15,122159.59
O10342,C1302,2025-03-19,Apparel,Sunglasses,3,5520.97,0.1,14906.62
O10343,C1272,2025-10-22,Electronics,Wireless Earbuds,2,9257.14,0,18514.28
O10344,C1122,2024-10-21,Stationery,Planner,9,739.69,0.15,5658.63
O10345,C1363,2025-05-04,Apparel,Sunglasses,12,5344.42,0,64133.04
O10346,C1194,2025-09-08,Electronics,Smart Watch,3,6824.07,0.05,19448.6
O10347,C1405,2025-02-05,Electronics,Bluetooth Speaker,1,5565.71,0.05,5287.42
O10348,C1214,2025-04-05,Stationery,Desk Organiser,2,630.36,0,1260.72
O10349,C1181,2025-06-05,Apparel,Running Shoes,1,2535.94,0,2535.94
O10350,C1359,2025-10-01,Apparel,Jacket,12,1575.98,0.05,17966.17
O10351,C1094,2025-08-18,Furniture,Bookshelf,8,25090.7,0,200725.6
O10352,C1417,2025-12-07,Apparel,Backpack,3,3698.2,0.1,9985.14
O10353,C1096,2024-08-19,Apparel,Running Shoes,5,901.97,0,4509.85
O10354,C1232,2025-09-09,Furniture,Bookshelf,3,19039.2,0.1,51405.84
O10355,C1341,2025-03-09,Home & Kitchen,Vacuum Cleaner,3,10062.44,0,30187.32
O10356,C1227,2025-09-01,Furniture,Bookshelf,6,11064.67,0.05,63068.62
O10357,C1267,2025-03-21,Apparel,Sunglasses,2,2936.85,0.15,4992.64
O10358,C1060,2025-08-09,Apparel,Backpack,4,5106.01,0.15,17360.43
O10359,C1234,2025-04-10,Furniture,Bed Frame,2,7445.34,0.1,13401.61
O10360,C1295,2025-09-17,Electronics,Power Bank,5,3136.59,0,15682.95
O10361,C1321,2024-12-05,Furniture,Office Chair,4,13545.11,0.15,46053.37
O10362,C1327,2025-03-20,Apparel,Backpack,6,4768.77,0.1,25751.36
O10363,C1253,2024-07-14,Stationery,Desk Organiser,5,1088.41,0,5442.05
O10364,C1083,2025-02-27,Stationery,Pen Pack,1,865.48,0.05,822.21
O10365,C1397,2025-06-12,Home & Kitchen,Vacuum Cleaner,4,5850.96,0,23403.84
O10366,C1224,2025-03-11,Electronics,Bluetooth Speaker,2,4585.79,0.05,8713.0
O10367,C1136,2025-05-30,Home & Kitchen,Water Purifier,2,8114.82,0,16229.64
O10368,C1022,2025-02-03,Furniture,Bed Frame,3,18719.24,0,56157.72
O10369,C1140,2025-06-29,Furniture,Bed Frame,2,15880.88,0,31761.76
O10370,C1132,2025-11-02,Electronics,Wireless Earbuds,3,5897.92,0,17693.76
O10371,C1308,2025-08-23,Furniture,Study Table,4,23546.63,0.1,84767.87
O10372,C1347,2025-09-21,Electronics,Bluetooth Speaker,4,3077.59,0.15,10463.81
O10373,C1380,2025-08-27,Electronics,Power Bank,3,4837.63,0.05,13787.25
O10374,C1200,2025-06-12,Furniture,Bookshelf,3,23097.88,0.1,62364.28
O10375,C1376,2025-09-22,Apparel,Backpack,7,1647.96,0.05,10958.93
O10376,C1034,2025-10-09,Electronics,Smart Watch,3,6249.24,0.15,15935.56
O10377,C1140,2024-10-06,Home & Kitchen,Mixer Grinder,2,10124.29,0,20248.58
O10378,C1017,2025-11-19,Apparel,Backpack,6,1635.16,0.05,9320.41
O10379,C1313,2024-11-30,Electronics,Bluetooth Speaker,6,6479.13,0,38874.78
O10380,C1346,2025-12-17,Electronics,Bluetooth Speaker,11,1979.53,0,21774.83
O10381,C1111,2025-06-12,Apparel,Jacket,4,3402.49,0.05,12929.46
O10382,C1302,2025-10-05,Stationery,Notebook Set,3,191.59,0,574.77
O10383,C1150,2025-12-14,Furniture,Bookshelf,2,15909.89,0,31819.78
O10384,C1144,2025-12-19,Stationery,Notebook Set,5,384.14,0.1,1728.63
O10385,C1137,2025-10-22,Furniture,Office Chair,6,25022.18,0.1,135119.77
O10386,C1057,2025-08-03,Apparel,Sunglasses,1,2167.18,0.1,1950.46
O10387,C1168,2024-12-18,Electronics,Power Bank,2,6232.15,0.15,10594.65
O10388,C1362,2025-11-13,Apparel,Jacket,2,2813.41,0,5626.82
O10389,C1144,2025-11-08,Home & Kitchen,Air Fryer,11,10884.73,0,119732.03
O10390,C1404,2025-11-26,Home & Kitchen,Vacuum Cleaner,3,4573.85,0,13721.55
O10391,C1382,2025-11-10,Electronics,Wireless Earbuds,1,2283.02,0.15,1940.57
O10392,C1369,2025-11-26,Stationery,Desk Organiser,4,735.64,0.15,2501.18
O10393,C1161,2025-08-30,Furniture,Office Chair,4,5451.19,0.05,20714.52
O10394,C1015,2025-11-28,Electronics,Bluetooth Speaker,2,2621.59,0.05,4981.02
O10395,C1248,2024-10-10,Furniture,Bookshelf,1,14739.21,0.1,13265.29
O10396,C1288,2025-01-17,Stationery,Planner,2,369.75,0,739.5
O10397,C1363,2025-08-29,Stationery,Planner,9,963.14,0.05,8234.85
O10398,C1068,2024-05-23,Electronics,Wireless Earbuds,11,3448.02,0,37928.22
O10399,C1004,2024-06-09,Apparel,Running Shoes,11,2042.17,0,22463.87
O10400,C1165,2025-09-28,Stationery,Planner,12,658.75,0,7905.0
O10401,C1124,2024-08-15,Furniture,Bed Frame,3,23432.82,0,70298.46
O10402,C1102,2025-10-20,Apparel,Sunglasses,3,5165.47,0,15496.41
O10403,C1240,2024-12-05,Apparel,Jacket,2,4914.24,0.05,9337.06
O10404,C1310,2024-10-31,Electronics,Power Bank,1,6412.85,0,6412.85
O10405,C1002,2025-07-29,Stationery,Pen Pack,6,815.59,0,4893.54
O10406,C1048,2025-12-24,Home & Kitchen,Air Fryer,2,2649.17,0,5298.34
O10407,C1396,2025-09-04,Electronics,Power Bank,1,3824.75,0.05,3633.51
O10408,C1387,2025-04-14,Electronics,Smart Watch,3,2903.05,0.1,7838.24
O10409,C1165,2025-06-01,Stationery,Planner,3,1112.17,0,3336.51
O10410,C1284,2024-06-10,Stationery,Notebook Set,3,891.23,0,2673.69
O10411,C1234,2025-10-13,Electronics,Smart Watch,3,1985.35,0.05,5658.25
O10412,C1106,2024-10-11,Home & Kitchen,Water Purifier,11,13803.01,0.1,136649.8
O10413,C1266,2025-07-30,Electronics,Wireless Earbuds,2,7422.33,0,14844.66
O10414,C1154,2025-04-10,Furniture,Study Table,3,15123.92,0,45371.76
O10415,C1003,2024-09-17,Electronics,Wireless Earbuds,3,2675.26,0,8025.78
O10416,C1266,2025-08-07,Apparel,Sunglasses,3,6073.24,0.15,15486.76
O10417,C1385,2025-07-05,Electronics,Wireless Earbuds,1,7318.36,0,7318.36
O10418,C1220,2025-02-01,Home & Kitchen,Vacuum Cleaner,3,7412.52,0,22237.56
O10419,C1178,2024-08-25,Furniture,Bed Frame,3,6536.42,0.15,16667.87
O10420,C1335,2025-06-08,Stationery,Desk Organiser,2,437.91,0.1,788.24
O10421,C1010,2025-05-05,Home & Kitchen,Vacuum Cleaner,8,13066.66,0,104533.28
O10422,C1175,2025-10-29,Electronics,Smart Watch,8,2607.38,0,20859.04
O10423,C1187,2025-06-21,Stationery,Notebook Set,1,1163.93,0,1163.93
O10424,C1332,2025-11-16,Home & Kitchen,Water Purifier,3,13190.46,0.15,33635.67
O10425,C1045,2025-10-26,Home & Kitchen,Mixer Grinder,2,5591.19,0.05,10623.26
O10426,C1366,2025-03-21,Home & Kitchen,Water Purifier,4,9448.38,0.15,32124.49
O10427,C1145,2025-03-23,Home & Kitchen,Vacuum Cleaner,2,5234.12,0,10468.24
O10428,C1328,2024-12-20,Stationery,Pen Pack,12,838.92,0.05,9563.69
O10429,C1155,2024-08-26,Electronics,Wireless Earbuds,3,5924.72,0,17774.16
O10430,C1285,2024-08-02,Apparel,Backpack,5,6055.98,0,30279.9
O10431,C1130,2025-02-28,Apparel,Sunglasses,1,4801.92,0.15,4081.63
O10432,C1048,2025-11-30,Apparel,Backpack,6,2707.07,0,16242.42
O10433,C1054,2025-08-17,Furniture,Bookshelf,2,10469.46,0,20938.92
O10434,C1045,2024-06-11,Stationery,Desk Organiser,5,844.28,0.05,4010.33
O10435,C1049,2025-12-01,Electronics,Power Bank,1,3755.34,0,3755.34
O10436,C1031,2025-06-09,Furniture,Office Chair,1,10269.02,0,10269.02
O10437,C1186,2025-11-06,Home & Kitchen,Mixer Grinder,4,6558.65,0,26234.6
O10438,C1085,2025-06-11,Home & Kitchen,Mixer Grinder,8,5566.3,0,44530.4
O10439,C1114,2025-11-14,Home & Kitchen,Mixer Grinder,3,11199.22,0.05,31917.78
O10440,C1134,2025-12-03,Electronics,Wireless Earbuds,2,2566.97,0,5133.94
O10441,C1144,2024-10-31,Apparel,Sunglasses,4,3629.6,0.15,12340.64
O10442,C1251,2024-06-02,Apparel,Running Shoes,1,3615.79,0.05,3435.0
O10443,C1225,2025-05-15,Electronics,Smart Watch,2,2322.87,0,4645.74
O10444,C1173,2025-08-02,Electronics,Wireless Earbuds,9,5721.72,0.1,46345.93
O10445,C1312,2025-12-31,Apparel,Running Shoes,2,1235.45,0,2470.9
O10446,C1267,2025-05-17,Stationery,Desk Organiser,1,373.0,0.05,354.35
O10447,C1235,2024-07-26,Electronics,Power Bank,1,6658.68,0.15,5659.88
O10448,C1404,2025-06-03,Electronics,Wireless Earbuds,2,7216.75,0,14433.5
O10449,C1260,2024-10-19,Stationery,Notebook Set,3,825.74,0.1,2229.5
O10450,C1331,2025-06-28,Apparel,Jacket,1,4546.36,0,4546.36
O10451,C1379,2025-05-12,Furniture,Study Table,1,19544.97,0.15,16613.22
O10452,C1041,2025-09-24,Home & Kitchen,Air Fryer,1,5565.02,0,5565.02
O10453,C1383,2024-11-29,Stationery,Pen Pack,9,1136.41,0,10227.69
O10454,C1006,2025-02-17,Apparel,Jacket,7,1268.61,0.15,7548.23
O10455,C1251,2024-10-02,Stationery,Pen Pack,3,352.02,0.05,1003.26
O10456,C1138,2025-06-02,Furniture,Office Chair,2,13250.06,0.15,22525.1
O10457,C1011,2025-11-19,Furniture,Study Table,3,9626.31,0,28878.93
O10458,C1310,2025-09-16,Apparel,Sunglasses,1,1671.06,0,1671.06
O10459,C1213,2025-06-21,Home & Kitchen,Mixer Grinder,2,9060.67,0.05,17215.27
O10460,C1085,2025-05-26,Stationery,Planner,6,979.52,0.15,4995.55
O10461,C1114,2024-06-22,Furniture,Bed Frame,2,6539.12,0,13078.24
O10462,C1008,2025-11-20,Furniture,Office Chair,2,10712.85,0.05,20354.42
O10463,C1037,2025-06-25,Apparel,Backpack,3,5419.46,0.1,14632.54
O10464,C1059,2025-07-20,Home & Kitchen,Water Purifier,11,9965.84,0,109624.24
O10465,C1267,2025-12-01,Home & Kitchen,Water Purifier,2,3097.06,0,6194.12
O10466,C1354,2025-01-24,Home & Kitchen,Water Purifier,5,6521.96,0,32609.8
O10467,C1358,2025-09-15,Electronics,Power Bank,2,3434.97,0,6869.94
O10468,C1227,2025-10-24,Furniture,Study Table,3,14508.35,0,43525.05
O10469,C1220,2025-02-18,Home & Kitchen,Water Purifier,1,6932.37,0,6932.37
O10470,C1189,2025-11-17,Furniture,Bed Frame,3,18761.73,0,56285.19
O10471,C1327,2024-10-02,Furniture,Office Chair,4,5266.91,0.1,18960.88
O10472,C1215,2024-06-22,Apparel,Sunglasses,3,6177.33,0,18531.99
O10473,C1360,2025-11-04,Apparel,Backpack,4,1882.35,0.15,6399.99
O10474,C1346,2024-10-25,Apparel,Backpack,12,1556.0,0.1,16804.8
O10475,C1328,2024-10-24,Home & Kitchen,Mixer Grinder,6,6556.73,0,39340.38
O10476,C1033,2025-08-16,Apparel,Running Shoes,1,2010.57,0.05,1910.04
O10477,C1371,2025-08-31,Furniture,Office Chair,2,6006.1,0,12012.2
O10478,C1356,2025-01-23,Electronics,Smart Watch,3,3570.77,0,10712.31
O10479,C1009,2024-11-05,Electronics,Wireless Earbuds,6,8996.48,0,53978.88
O10480,C1037,2025-06-21,Furniture,Bookshelf,3,10773.04,0,32319.12
O10481,C1170,2024-10-27,Electronics,Bluetooth Speaker,4,3050.94,0,12203.76
O10482,C1356,2025-01-30,Home & Kitchen,Vacuum Cleaner,4,6232.04,0.1,22435.34
O10483,C1286,2025-04-29,Home & Kitchen,Water Purifier,4,6745.76,0,26983.04
O10484,C1408,2024-10-03,Apparel,Running Shoes,2,1267.57,0.15,2154.87
O10485,C1231,2025-04-26,Home & Kitchen,Air Fryer,2,11933.29,0,23866.58
O10486,C1006,2024-11-23,Stationery,Pen Pack,12,263.29,0,3159.48
O10487,C1256,2025-08-26,Stationery,Desk Organiser,1,910.65,0,910.65
O10488,C1113,2025-06-29,Furniture,Study Table,3,18255.56,0,54766.68
O10489,C1094,2025-02-09,Furniture,Bookshelf,2,7321.41,0,14642.82
O10490,C1360,2025-10-13,Furniture,Bed Frame,7,11282.28,0.1,71078.36
O10491,C1161,2025-06-23,Furniture,Office Chair,5,11488.15,0.15,48824.64
O10492,C1125,2025-07-12,Electronics,Smart Watch,3,4268.47,0,12805.41
O10493,C1351,2025-11-18,Apparel,Backpack,3,5242.4,0.1,14154.48
O10494,C1198,2025-05-12,Apparel,Running Shoes,3,2314.57,0.05,6596.52
O10495,C1162,2025-05-20,Apparel,Backpack,7,3895.89,0,27271.23
O10496,C1393,2025-08-29,Electronics,Bluetooth Speaker,4,2824.49,0.05,10733.06
O10497,C1350,2024-05-28,Furniture,Office Chair,6,22827.08,0.05,130114.36
O10498,C1266,2025-05-22,Home & Kitchen,Water Purifier,3,10429.87,0,31289.61
O10499,C1016,2025-04-24,Home & Kitchen,Air Fryer,2,10461.86,0.1,18831.35
O10500,C1309,2025-06-04,Home & Kitchen,Mixer Grinder,8,4249.46,0,33995.68
O10501,C1063,2025-12-13,Home & Kitchen,Water Purifier,4,13666.65,0.15,46466.61
O10502,C1368,2025-11-29,Apparel,Sunglasses,4,2168.25,0,8673.0
O10503,C1388,2025-08-07,Apparel,Jacket,4,5010.36,0.05,19039.37
O10504,C1054,2025-11-03,Furniture,Study Table,10,5094.65,0.15,43304.53
O10505,C1076,2025-12-27,Stationery,Desk Organiser,3,479.11,0,1437.33
O10506,C1349,2024-08-07,Apparel,Running Shoes,2,5501.37,0,11002.74
O10507,C1403,2025-04-13,Stationery,Notebook Set,7,1094.37,0,7660.59
O10508,C1419,2024-12-28,Furniture,Bookshelf,7,12554.96,0,87884.72
O10509,C1056,2024-11-22,Electronics,Power Bank,3,7623.44,0,22870.32
O10510,C1418,2024-06-17,Home & Kitchen,Mixer Grinder,3,11793.58,0,35380.74
O10511,C1194,2025-10-10,Furniture,Study Table,7,9655.71,0,67589.97
O10512,C1176,2024-11-09,Furniture,Study Table,3,22929.28,0.1,61909.06
O10513,C1334,2024-09-04,Stationery,Planner,9,1143.47,0.15,8747.55
O10514,C1109,2025-08-05,Furniture,Study Table,1,5876.38,0,5876.38
O10515,C1407,2024-02-03,Home & Kitchen,Vacuum Cleaner,1,3033.71,0,3033.71
O10516,C1101,2025-12-07,Apparel,Sunglasses,4,2642.39,0,10569.56
O10517,C1326,2025-11-23,Stationery,Planner,2,484.45,0,968.9
O10518,C1378,2025-05-12,Stationery,Notebook Set,11,779.88,0.05,8149.75
O10519,C1213,2025-04-12,Home & Kitchen,Mixer Grinder,10,4659.37,0.15,39604.64
O10520,C1356,2025-12-03,Electronics,Wireless Earbuds,5,5353.79,0.15,22753.61
O10521,C1067,2025-07-19,Electronics,Smart Watch,10,5832.34,0,58323.4
O10522,C1051,2025-01-10,Stationery,Notebook Set,3,379.96,0.05,1082.89
O10523,C1326,2024-05-03,Apparel,Jacket,2,2732.66,0,5465.32
O10524,C1251,2025-09-09,Stationery,Notebook Set,1,851.87,0.05,809.28
O10525,C1287,2025-07-10,Home & Kitchen,Air Fryer,10,12940.28,0,129402.8
O10526,C1291,2025-03-13,Electronics,Wireless Earbuds,1,3396.93,0.15,2887.39
O10527,C1364,2024-11-24,Stationery,Planner,11,1129.26,0,12421.86
O10528,C1323,2025-09-06,Electronics,Power Bank,7,2849.13,0,19943.91
O10529,C1119,2025-10-10,Home & Kitchen,Water Purifier,2,2839.09,0.15,4826.45
O10530,C1084,2024-11-01,Stationery,Desk Organiser,2,393.69,0,787.38
O10531,C1103,2025-12-25,Electronics,Power Bank,4,7283.06,0.05,27675.63
O10532,C1261,2024-06-29,Apparel,Running Shoes,3,3378.7,0.1,9122.49
O10533,C1346,2025-07-13,Home & Kitchen,Vacuum Cleaner,12,7627.65,0.1,82378.62
O10534,C1172,2025-09-02,Home & Kitchen,Mixer Grinder,2,4886.59,0.05,9284.52
O10535,C1155,2025-04-21,Home & Kitchen,Mixer Grinder,4,7457.35,0,29829.4
O10536,C1063,2025-09-05,Furniture,Study Table,9,13479.21,0.1,109181.6
O10537,C1248,2025-11-14,Furniture,Bed Frame,2,15647.98,0,31295.96
O10538,C1256,2024-12-09,Home & Kitchen,Air Fryer,2,6351.0,0.05,12066.9
O10539,C1051,2025-05-25,Apparel,Backpack,3,2871.15,0.15,7321.43
O10540,C1077,2025-08-28,Stationery,Notebook Set,3,193.72,0.1,523.04
O10541,C1322,2025-11-30,Apparel,Sunglasses,1,4370.62,0.15,3715.03
O10542,C1382,2025-10-15,Electronics,Smart Watch,3,6624.33,0,19872.99
O10543,C1302,2025-10-13,Home & Kitchen,Vacuum Cleaner,1,11652.47,0.05,11069.85
O10544,C1333,2025-04-06,Furniture,Office Chair,1,7423.66,0.05,7052.48
O10545,C1225,2025-09-03,Furniture,Bookshelf,1,15711.57,0.1,14140.41
O10546,C1405,2025-12-21,Furniture,Bed Frame,3,6999.4,0.1,18898.38
O10547,C1289,2025-11-20,Furniture,Office Chair,3,12465.42,0.15,31786.82
O10548,C1275,2025-02-06,Furniture,Bookshelf,4,10690.69,0.15,36348.35
O10549,C1193,2024-12-24,Electronics,Smart Watch,3,3414.7,0,10244.1
O10550,C1159,2025-08-07,Home & Kitchen,Air Fryer,3,7352.17,0.15,18748.03
O10551,C1054,2025-07-31,Stationery,Notebook Set,4,961.54,0,3846.16
O10552,C1020,2025-08-28,Apparel,Sunglasses,3,1421.74,0.1,3838.7
O10553,C1064,2025-05-22,Electronics,Wireless Earbuds,2,2230.78,0,4461.56
O10554,C1362,2025-11-26,Home & Kitchen,Air Fryer,2,7667.7,0.1,13801.86
O10555,C1183,2025-11-22,Home & Kitchen,Vacuum Cleaner,3,3626.49,0.05,10335.5
O10556,C1129,2025-04-18,Home & Kitchen,Water Purifier,6,13700.39,0,82202.34
O10557,C1084,2024-09-04,Home & Kitchen,Vacuum Cleaner,4,9587.18,0.1,34513.85
O10558,C1318,2025-03-09,Apparel,Running Shoes,1,3428.88,0,3428.88
O10559,C1338,2025-04-03,Stationery,Pen Pack,10,1052.38,0.05,9997.61
O10560,C1089,2025-08-03,Home & Kitchen,Air Fryer,10,8103.67,0,81036.7
O10561,C1212,2025-08-10,Home & Kitchen,Water Purifier,2,10794.92,0.05,20510.35
O10562,C1296,2025-12-13,Stationery,Pen Pack,5,482.16,0,2410.8
O10563,C1405,2025-08-08,Stationery,Notebook Set,6,1190.32,0.15,6070.63
O10564,C1387,2025-12-03,Furniture,Bookshelf,3,7906.78,0,23720.34
O10565,C1042,2025-09-11,Electronics,Smart Watch,1,5096.29,0,5096.29
O10566,C1300,2025-12-03,Apparel,Running Shoes,2,1388.69,0,2777.38
O10567,C1058,2025-06-23,Apparel,Sunglasses,7,5842.52,0.05,38852.76
O10568,C1332,2025-08-21,Electronics,Wireless Earbuds,3,5602.69,0,16808.07
O10569,C1335,2024-10-31,Furniture,Bookshelf,3,8922.39,0.1,24090.45
O10570,C1218,2025-05-15,Apparel,Backpack,3,3147.04,0,9441.12
O10571,C1023,2025-12-01,Home & Kitchen,Vacuum Cleaner,3,2831.62,0,8494.86
O10572,C1180,2025-05-22,Home & Kitchen,Vacuum Cleaner,2,11816.17,0,23632.34
O10573,C1044,2024-07-15,Electronics,Smart Watch,2,5377.09,0,10754.18
O10574,C1373,2025-08-14,Furniture,Study Table,3,25070.71,0,75212.13
O10575,C1330,2025-05-25,Stationery,Desk Organiser,1,503.16,0,503.16
O10576,C1242,2025-06-29,Furniture,Bookshelf,1,24121.11,0.1,21709.0
O10577,C1154,2025-12-02,Electronics,Power Bank,3,5903.78,0.05,16825.77
O10578,C1240,2025-10-27,Furniture,Office Chair,1,20511.61,0.05,19486.03
O10579,C1271,2024-09-02,Furniture,Study Table,3,15694.17,0.05,44728.38
O10580,C1085,2025-06-24,Apparel,Sunglasses,6,3661.7,0,21970.2
O10581,C1283,2025-11-05,Stationery,Desk Organiser,2,320.23,0,640.46
O10582,C1071,2025-09-09,Stationery,Desk Organiser,2,1165.16,0,2330.32
O10583,C1160,2025-12-16,Electronics,Bluetooth Speaker,3,3375.21,0.05,9619.35
O10584,C1322,2025-09-03,Stationery,Desk Organiser,4,654.75,0.15,2226.15
O10585,C1342,2025-07-13,Furniture,Study Table,6,17503.51,0.15,89267.9
O10586,C1125,2025-11-17,Electronics,Power Bank,4,1875.78,0.1,6752.81
O10587,C1259,2025-05-29,Home & Kitchen,Air Fryer,1,10273.98,0.15,8732.88
O10588,C1297,2025-12-26,Electronics,Bluetooth Speaker,3,2179.15,0,6537.45
O10589,C1160,2025-10-25,Electronics,Power Bank,12,4495.21,0,53942.52
O10590,C1006,2025-06-06,Home & Kitchen,Mixer Grinder,6,12892.69,0,77356.14
O10591,C1136,2025-09-28,Stationery,Desk Organiser,2,858.56,0.15,1459.55
O10592,C1013,2024-05-10,Stationery,Planner,3,266.03,0.1,718.28
O10593,C1075,2025-07-23,Furniture,Office Chair,2,25001.37,0.1,45002.47
O10594,C1272,2025-10-21,Apparel,Jacket,2,2982.07,0,5964.14
O10595,C1189,2025-07-17,Stationery,Pen Pack,2,320.7,0.1,577.26
O10596,C1407,2024-05-14,Home & Kitchen,Vacuum Cleaner,3,8133.07,0.05,23179.25
O10597,C1211,2025-09-23,Stationery,Notebook Set,1,913.82,0,913.82
O10598,C1387,2025-02-22,Home & Kitchen,Vacuum Cleaner,1,5049.41,0.1,4544.47
O10599,C1198,2025-05-04,Furniture,Bed Frame,1,20949.9,0,20949.9
O10600,C1231,2025-06-01,Home & Kitchen,Air Fryer,1,9327.62,0,9327.62
O10601,C1042,2025-11-23,Furniture,Office Chair,1,11784.58,0,11784.58
O10602,C1037,2025-06-16,Apparel,Jacket,1,4742.28,0,4742.28
O10603,C1054,2025-12-22,Stationery,Planner,12,1124.79,0,13497.48
O10604,C1376,2025-11-26,Home & Kitchen,Air Fryer,3,5561.92,0,16685.76
O10605,C1266,2025-11-07,Home & Kitchen,Water Purifier,4,4183.51,0,16734.04
O10606,C1338,2025-05-03,Electronics,Smart Watch,2,8750.03,0.15,14875.05
O10607,C1203,2024-11-08,Home & Kitchen,Water Purifier,4,3236.16,0,12944.64
O10608,C1171,2024-12-30,Furniture,Bookshelf,4,9285.71,0.05,35285.7
O10609,C1035,2024-12-06,Electronics,Wireless Earbuds,5,2237.76,0.15,9510.48
O10610,C1051,2025-06-23,Stationery,Planner,1,415.64,0.05,394.86
O10611,C1288,2025-08-06,Furniture,Office Chair,3,24578.65,0,73735.95
O10612,C1247,2025-10-20,Home & Kitchen,Air Fryer,3,10430.11,0.15,26596.78
O10613,C1023,2025-12-12,Electronics,Wireless Earbuds,2,7973.57,0.1,14352.43
O10614,C1370,2025-03-31,Furniture,Study Table,3,19452.7,0,58358.1
O10615,C1082,2025-09-18,Apparel,Jacket,3,920.16,0.05,2622.46
O10616,C1120,2025-08-14,Home & Kitchen,Vacuum Cleaner,3,10658.75,0,31976.25
O10617,C1343,2025-06-07,Electronics,Smart Watch,3,2125.86,0,6377.58
O10618,C1302,2025-06-05,Stationery,Planner,3,1167.82,0.1,3153.11
O10619,C1272,2025-03-01,Furniture,Study Table,2,14883.78,0,29767.56
O10620,C1261,2025-11-30,Stationery,Pen Pack,12,800.5,0.1,8645.4
O10621,C1011,2025-06-18,Apparel,Jacket,6,1144.21,0.15,5835.47
O10622,C1360,2025-05-28,Furniture,Bed Frame,5,9852.69,0.1,44337.11
O10623,C1148,2025-02-05,Apparel,Running Shoes,4,5483.94,0.15,18645.4
O10624,C1109,2025-10-01,Furniture,Bookshelf,1,14282.79,0.15,12140.37
O10625,C1334,2025-02-14,Home & Kitchen,Water Purifier,12,9924.17,0,119090.04
O10626,C1355,2024-10-17,Furniture,Office Chair,3,11847.95,0.1,31989.47
O10627,C1268,2025-01-12,Home & Kitchen,Vacuum Cleaner,1,6175.59,0.15,5249.25
O10628,C1377,2024-11-21,Apparel,Running Shoes,2,2967.87,0,5935.74
O10629,C1364,2024-08-30,Furniture,Bed Frame,9,23154.67,0,208392.03
O10630,C1160,2025-07-11,Home & Kitchen,Mixer Grinder,2,6356.23,0,12712.46
O10631,C1169,2025-05-10,Home & Kitchen,Air Fryer,1,7241.23,0,7241.23
O10632,C1260,2024-12-14,Electronics,Bluetooth Speaker,2,5184.39,0,10368.78
O10633,C1010,2025-05-31,Apparel,Jacket,2,3023.98,0,6047.96
O10634,C1389,2025-06-14,Furniture,Study Table,3,19110.97,0,57332.91
O10635,C1010,2025-09-04,Stationery,Pen Pack,5,458.48,0,2292.4
O10636,C1119,2025-11-05,Stationery,Desk Organiser,12,277.35,0.15,2828.97
O10637,C1308,2025-06-15,Stationery,Planner,1,278.46,0.05,264.54
O10638,C1185,2024-08-19,Home & Kitchen,Air Fryer,2,6116.78,0.05,11621.88
O10639,C1124,2024-12-25,Stationery,Pen Pack,2,546.07,0.1,982.93
O10640,C1414,2025-01-16,Furniture,Bed Frame,2,21187.66,0,42375.32
O10641,C1027,2025-11-26,Apparel,Sunglasses,4,2175.85,0.1,7833.06
O10642,C1240,2025-06-17,Apparel,Jacket,1,5378.02,0.15,4571.32
O10643,C1225,2025-12-26,Electronics,Bluetooth Speaker,1,5356.29,0,5356.29
O10644,C1047,2024-11-02,Home & Kitchen,Vacuum Cleaner,2,2256.71,0,4513.42
O10645,C1359,2025-06-27,Stationery,Desk Organiser,5,1180.92,0.1,5314.14
O10646,C1252,2025-04-06,Furniture,Bookshelf,1,23015.71,0.05,21864.92
O10647,C1183,2025-08-27,Stationery,Desk Organiser,1,448.18,0.15,380.95
